type1,type1_states,type1_transitions,type2,type2_states,type2_transitions
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,8,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,8,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,8,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,8,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,14,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,8,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,9,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,3,6
NFA,3,11,DFA,3,6
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,11,DFA,3,6
NFA,3,12,DFA,3,6
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,12,DFA,3,6
NFA,3,13,DFA,3,6
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,3,6
NFA,3,14,DFA,3,6
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,10,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,11,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,12,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,13,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,14,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,15,DFA,2,4
NFA,3,16,DFA,2,4
NFA,3,6,DFA,3,6
NFA,3,6,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,6,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,6,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,6,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,6,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,10,DFA,3,6
NFA,3,7,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,8,DFA,3,6
NFA,3,9,DFA,3,6
NFA,3,8,DFA,3,6
